customer_id,phone,current_plan,monthly_bill,data_usage_gb,call_count,sms_count,complaints,tenure_months,intl_calls
USR-03906,+44 7931 489274,Standard,36.95,8.7,168,149,2,21,0
USR-03907,+44 7404 687621,Basic,15.01,3.1,20,133,1,21,2
USR-03908,+44 7328 747037,Standard,35.12,9.9,62,126,0,13,2
USR-03909,+44 7858 874624,Standard,40.5,8.1,62,53,2,17,9
USR-03910,+44 7100 844152,Standard,47.26,5.6,225,33,0,20,0
USR-03911,+44 7798 683037,Standard,46.63,13.1,169,21,0,18,2
USR-03912,+44 7325 596259,Basic,15.99,2.3,73,176,2,20,0
USR-03913,+44 7814 381695,Basic,24.8,10.8,250,301,4,2,9
USR-03914,+44 7657 660933,Standard,41.66,5.4,205,122,2,20,3
USR-03915,+44 7400 481449,Standard,34.85,13.5,196,162,0,12,1
USR-03916,+44 7844 614309,Standard,43.57,9.9,235,173,0,60,8
USR-03917,+44 7668 113974,Premium,72.1,36.7,159,118,0,11,4
USR-03918,+44 7765 708616,Basic,34.22,2.2,63,166,0,1,5
USR-03919,+44 7351 322286,Premium,66.42,44.9,195,75,0,6,4
USR-03920,+44 7793 113837,Basic,15.75,1.7,58,129,0,29,1
USR-03921,+44 7512 741435,Basic,28.97,3.2,55,186,0,30,2
USR-03922,+44 7790 178117,Unlimited,100.55,123.7,616,20,2,9,0
USR-03923,+44 7460 530629,Standard,40.19,10.1,179,199,1,3,1
USR-03924,+44 7219 610726,Unlimited,89.68,570.6,7173,163,0,5,4
USR-03925,+44 7128 799763,Basic,25.5,4.1,50,32,0,10,1
USR-03926,+44 7177 581031,Basic,32.82,1.7,64,31,1,4,2
USR-03927,+44 7691 574088,Premium,73.15,39.2,318,100,0,12,2
USR-03928,+44 7261 538014,Unlimited,93.84,708.1,6937,63,0,1,7
USR-03929,+44 7686 318051,Premium,58.55,17.9,464,145,0,9,4
USR-03930,+44 7118 411539,Premium,62.61,24.4,310,136,0,2,2
USR-03931,+44 7171 973326,Basic,16.12,3.6,25,85,0,60,6
USR-03932,+44 7234 386157,Standard,34.53,5.7,86,172,2,10,9
USR-03933,+44 7699 476657,Standard,37.21,5.4,68,199,0,4,8
USR-03934,+44 7816 558667,Unlimited,87.73,192.7,256,18,2,16,7
USR-03935,+44 7299 582376,Standard,31.5,6.0,234,163,0,18,3
USR-03936,+44 7430 204822,Standard,34.29,5.3,211,108,0,6,0
USR-03937,+44 7997 522015,Standard,37.45,33.5,484,377,4,23,5
USR-03938,+44 7445 449427,Standard,34.45,12.6,143,52,2,2,1
USR-03939,+44 7812 206804,Standard,33.91,56.6,391,141,2,33,5
USR-03940,+44 7205 335300,Standard,44.57,9.4,123,85,0,21,2
USR-03941,+44 7454 913909,Basic,22.55,3.7,49,162,0,22,10
USR-03942,+44 7800 454664,Premium,74.79,31.6,127,120,1,60,4
USR-03943,+44 7373 250383,Unlimited,102.49,696.8,5441,196,0,5,6
USR-03944,+44 7723 202376,Standard,34.0,11.8,225,66,1,17,3
USR-03945,+44 7345 215324,Standard,49.73,49.4,472,379,5,24,7
USR-03946,+44 7561 890496,Standard,45.76,11.8,186,105,1,9,0
USR-03947,+44 7719 620118,Basic,17.75,19.9,160,320,3,23,1
USR-03948,+44 7533 444891,Standard,38.94,13.2,206,93,1,5,8
USR-03949,+44 7464 914240,Premium,58.46,27.3,363,174,2,12,4
USR-03950,+44 7238 287657,Standard,46.66,8.1,229,149,0,16,0
USR-03951,+44 7423 949649,Standard,36.97,12.2,213,110,1,9,7
USR-03952,+44 7199 219047,Premium,71.96,5.1,41,15,3,2,2
USR-03953,+44 7956 603856,Standard,41.38,7.5,133,119,0,28,0
USR-03954,+44 7828 906511,Standard,47.98,9.9,134,182,1,6,0
USR-03955,+44 7762 707819,Standard,49.33,12.1,105,137,1,6,2
USR-03956,+44 7502 877834,Basic,20.49,3.1,28,151,0,31,0
USR-03957,+44 7370 401227,Unlimited,101.32,380.4,4111,111,0,34,0
USR-03958,+44 7472 307978,Premium,71.61,34.0,251,90,2,4,10
USR-03959,+44 7942 819399,Premium,69.79,33.9,252,162,0,22,3
USR-03960,+44 7514 703995,Standard,47.79,6.3,75,148,1,6,16
USR-03961,+44 7227 581468,Basic,18.0,2.1,66,33,0,31,5
USR-03962,+44 7564 909618,Standard,30.55,5.9,62,175,0,6,0
USR-03963,+44 7914 820809,Standard,30.18,10.0,153,158,2,11,36
USR-03964,+44 7754 161338,Standard,42.04,5.9,84,71,0,29,0
USR-03965,+44 7440 681255,Standard,42.35,5.9,143,61,2,26,4
USR-03966,+44 7155 678746,Standard,32.16,9.6,162,108,1,28,1
USR-03967,+44 7194 257475,Premium,70.81,22.6,352,199,0,28,1
USR-03968,+44 7233 868113,Premium,55.66,17.0,157,66,0,60,2
USR-03969,+44 7180 666923,Standard,37.06,5.3,223,110,0,26,2
USR-03970,+44 7137 605395,Standard,38.93,5.8,195,24,0,13,1
USR-03971,+44 7977 459908,Standard,44.31,9.1,218,191,1,7,0
USR-03972,+44 7326 265341,Premium,65.09,8.0,15,44,2,2,2
USR-03973,+44 7898 802959,Standard,46.9,7.4,191,29,2,39,13
USR-03974,+44 7843 568564,Basic,24.82,2.3,33,22,1,35,6
USR-03975,+44 7198 162595,Standard,31.62,12.5,186,49,0,18,2
USR-03976,+44 7385 825579,Basic,26.61,4.0,56,22,0,24,4
USR-03977,+44 7267 795474,Basic,27.85,2.3,61,159,0,14,9
USR-03978,+44 7618 167012,Standard,40.15,8.0,138,80,0,16,0
USR-03979,+44 7506 955701,Premium,55.53,15.1,432,183,1,60,11
USR-03980,+44 7791 866930,Basic,32.15,15.3,208,326,4,1,11
USR-03981,+44 7535 919685,Basic,30.82,1.9,65,132,0,3,12
USR-03982,+44 7915 408524,Basic,17.33,4.2,55,155,0,19,4
USR-03983,+44 7290 106220,Basic,28.94,2.7,70,88,0,8,4
USR-03984,+44 7859 850337,Standard,44.13,6.8,144,50,1,12,1
USR-03985,+44 7466 431272,Standard,31.86,12.5,200,144,2,6,4
USR-03986,+44 7989 383209,Basic,33.26,3.2,23,95,1,3,6
USR-03987,+44 7171 630246,Basic,22.12,4.0,67,84,1,18,3
USR-03988,+44 7798 296815,Premium,56.98,9.6,54,13,0,46,9
USR-03989,+44 7920 946573,Standard,33.04,13.3,113,179,1,23,3
USR-03990,+44 7118 282799,Basic,32.72,2.5,59,87,1,12,7
USR-03991,+44 7991 802994,Standard,39.87,25.1,832,324,4,4,4
USR-03992,+44 7406 193209,Standard,46.73,5.6,98,194,0,26,4
USR-03993,+44 7864 841323,Basic,31.34,8.3,257,116,5,60,2
USR-03994,+44 7518 203549,Standard,49.95,37.5,669,323,2,35,0
USR-03995,+44 7470 476244,Premium,57.68,7.8,78,19,0,29,3
USR-03996,+44 7723 807074,Premium,61.35,15.5,445,145,1,24,2
USR-03997,+44 7917 534171,Unlimited,87.13,66.7,549,10,0,1,1
USR-03998,+44 7438 756858,Standard,45.57,11.8,177,155,2,20,7
USR-03999,+44 7299 378982,Standard,39.36,9.6,233,110,0,8,2
USR-04000,+44 7757 229024,Unlimited,101.02,880.6,6676,52,1,17,2
USR-04001,+44 7449 127230,Standard,44.54,10.2,91,83,0,26,2
USR-04002,+44 7114 102999,Standard,49.35,11.6,67,35,1,17,5
USR-04003,+44 7867 879826,Basic,33.96,4.2,47,107,0,16,6
USR-04004,+44 7125 309648,Basic,29.54,2.8,20,110,0,32,0
USR-04005,+44 7863 665291,Basic,23.69,3.1,71,115,0,8,3
USR-04006,+44 7714 653932,Standard,30.12,7.5,228,166,1,33,1
USR-04007,+44 7562 299739,Standard,33.66,5.4,167,55,2,9,17
USR-04008,+44 7243 782690,Basic,32.36,3.0,22,117,1,11,1
USR-04009,+44 7137 106716,Basic,23.11,1.8,44,171,1,8,6
USR-04010,+44 7659 203013,Unlimited,104.66,772.4,3068,193,0,43,6
USR-04011,+44 7615 416272,Premium,71.48,20.2,316,22,1,26,0
USR-04012,+44 7585 299513,Standard,36.45,5.8,239,174,2,44,3
USR-04013,+44 7789 323732,Standard,36.21,43.2,578,318,4,12,0
USR-04014,+44 7370 127919,Standard,33.6,7.4,106,23,2,3,4
USR-04015,+44 7394 442862,Basic,17.02,12.0,214,324,4,20,1
USR-04016,+44 7423 499619,Standard,49.75,9.9,147,196,0,8,1
USR-04017,+44 7252 799568,Basic,26.16,2.6,73,193,1,1,6
USR-04018,+44 7981 142867,Standard,45.97,6.9,68,89,1,11,1
USR-04019,+44 7700 784579,Premium,57.25,6.9,29,43,0,8,4
USR-04020,+44 7214 763160,Premium,66.53,16.8,419,182,1,21,11
USR-04021,+44 7182 270411,Basic,19.43,4.4,66,68,1,25,0
USR-04022,+44 7538 341461,Basic,25.98,2.4,66,180,0,4,2
USR-04023,+44 7232 301302,Unlimited,104.05,874.0,7836,189,0,19,12
USR-04024,+44 7693 208135,Premium,68.55,4.3,42,49,1,22,3
USR-04025,+44 7289 334735,Standard,44.86,12.6,232,62,0,9,9
USR-04026,+44 7781 156959,Basic,25.49,2.3,78,97,2,28,3
USR-04027,+44 7984 974163,Premium,60.45,40.3,364,41,1,11,10
USR-04028,+44 7760 450770,Standard,49.03,4.5,163,65,1,26,6
USR-04029,+44 7428 266743,Premium,59.14,42.3,236,79,0,19,4
USR-04030,+44 7685 223454,Standard,42.37,58.3,790,385,3,37,1
USR-04031,+44 7389 446296,Basic,32.87,3.7,67,136,0,16,0
USR-04032,+44 7187 269865,Premium,73.46,24.4,298,109,0,4,2
USR-04033,+44 7924 322631,Standard,30.26,11.5,72,146,0,12,2
USR-04034,+44 7924 357463,Unlimited,101.33,3.7,1404,43,1,1,4
USR-04035,+44 7646 416142,Basic,23.72,3.8,46,182,0,19,0
USR-04036,+44 7713 507723,Standard,42.53,10.8,169,70,1,16,17
USR-04037,+44 7849 515273,Basic,24.67,18.0,269,283,3,10,4
USR-04038,+44 7845 652482,Basic,17.11,19.1,224,358,4,23,0
USR-04039,+44 7736 925049,Standard,31.95,45.4,482,132,5,21,3
USR-04040,+44 7582 160756,Unlimited,97.05,560.5,5872,40,1,3,4
USR-04041,+44 7182 713564,Standard,47.12,8.9,227,107,0,59,3
USR-04042,+44 7622 408363,Basic,28.86,14.7,259,135,3,20,10
USR-04043,+44 7748 545857,Standard,37.24,13.1,175,83,2,36,3
USR-04044,+44 7286 963213,Premium,73.71,19.0,322,198,0,2,9
USR-04045,+44 7635 726009,Standard,47.83,8.3,117,106,0,28,6
USR-04046,+44 7761 361724,Standard,45.74,52.6,754,200,2,29,0
USR-04047,+44 7764 513117,Standard,31.48,8.8,204,71,0,1,0
USR-04048,+44 7888 898720,Basic,29.73,3.6,72,59,0,53,4
USR-04049,+44 7126 136847,Basic,33.49,4.3,39,55,0,3,4
USR-04050,+44 7158 550416,Standard,43.69,7.9,170,99,0,8,1
USR-04051,+44 7528 749806,Premium,69.9,43.1,385,150,0,20,2
USR-04052,+44 7900 797160,Premium,56.7,1.2,15,6,2,25,11
USR-04053,+44 7166 864306,Basic,19.93,4.0,61,36,1,22,8
USR-04054,+44 7501 391918,Standard,33.3,11.0,211,55,1,3,0
USR-04055,+44 7735 243597,Basic,16.75,4.0,62,84,1,10,6
USR-04056,+44 7512 623115,Standard,49.01,8.0,104,198,2,14,7
USR-04057,+44 7659 309639,Premium,71.84,19.5,216,92,2,22,2
USR-04058,+44 7104 868748,Standard,33.54,12.2,120,89,1,7,3
USR-04059,+44 7443 287222,Basic,33.18,4.1,58,97,0,5,0
USR-04060,+44 7649 845023,Basic,28.99,4.2,62,63,0,7,11
USR-04061,+44 7138 739713,Standard,35.07,13.3,124,77,2,36,1
USR-04062,+44 7358 670494,Premium,68.13,43.3,178,114,1,12,1
USR-04063,+44 7734 363366,Premium,55.14,44.3,458,113,1,26,4
USR-04064,+44 7451 740862,Unlimited,97.07,310.1,5135,85,0,10,1
USR-04065,+44 7339 843811,Standard,36.9,11.6,202,84,1,14,9
USR-04066,+44 7570 638326,Standard,43.26,13.1,188,35,0,22,2
USR-04067,+44 7260 435482,Unlimited,88.93,362.9,5589,86,2,8,1
USR-04068,+44 7893 883121,Premium,64.87,22.8,281,171,0,20,2
USR-04069,+44 7739 501565,Premium,69.02,1.8,84,46,1,18,1
USR-04070,+44 7274 439652,Standard,30.22,8.6,229,179,0,7,6
USR-04071,+44 7576 368311,Standard,39.4,59.6,778,154,4,3,5
USR-04072,+44 7263 216505,Standard,32.17,11.2,172,171,0,31,2
USR-04073,+44 7176 254261,Premium,65.71,31.9,467,139,0,22,5
USR-04074,+44 7694 635435,Standard,31.64,8.2,154,134,1,3,0
USR-04075,+44 7729 986589,Standard,43.02,9.0,67,163,2,17,0
USR-04076,+44 7549 463879,Premium,59.92,7.7,86,43,3,6,6
USR-04077,+44 7407 331891,Premium,69.46,44.7,464,64,1,16,17
USR-04078,+44 7571 312234,Basic,32.47,1.6,37,33,0,11,1
USR-04079,+44 7941 202089,Standard,39.05,9.7,117,148,0,3,1
USR-04080,+44 7487 218670,Unlimited,89.25,386.0,6775,149,2,21,2
USR-04081,+44 7162 821040,Unlimited,88.34,303.7,5655,151,1,8,3
USR-04082,+44 7591 874937,Premium,62.07,30.0,130,135,1,9,1
USR-04083,+44 7698 872498,Basic,18.35,4.3,65,90,0,8,7
USR-04084,+44 7501 889272,Standard,34.23,11.2,88,41,0,42,10
USR-04085,+44 7295 226807,Standard,39.84,39.0,406,361,4,2,2
USR-04086,+44 7971 209610,Basic,25.65,4.1,28,132,1,14,0
USR-04087,+44 7906 271129,Basic,32.59,2.7,75,145,2,22,0
USR-04088,+44 7824 104703,Standard,43.06,7.6,77,67,2,2,7
USR-04089,+44 7900 521582,Basic,32.56,19.6,266,109,4,14,1
USR-04090,+44 7600 176572,Basic,16.67,4.0,36,124,0,10,3
USR-04091,+44 7508 506708,Basic,15.0,14.0,191,229,2,23,2
USR-04092,+44 7315 812117,Standard,42.16,10.1,118,42,1,28,9
USR-04093,+44 7552 663022,Unlimited,86.08,847.8,5974,120,1,9,0
USR-04094,+44 7397 819070,Basic,17.9,7.8,296,163,5,14,3
USR-04095,+44 7719 499206,Standard,49.94,12.0,126,114,0,8,2
USR-04096,+44 7466 478092,Standard,42.37,13.5,200,163,0,5,2
USR-04097,+44 7883 122731,Standard,35.06,11.5,97,129,1,19,0
USR-04098,+44 7272 703483,Basic,29.13,3.6,42,131,2,46,1
USR-04099,+44 7440 264669,Premium,68.74,44.1,265,177,0,28,3
USR-04100,+44 7760 564039,Premium,68.17,37.7,293,116,0,18,5
USR-04101,+44 7600 592802,Premium,72.33,20.4,384,117,1,55,21
USR-04102,+44 7107 718307,Premium,61.4,15.4,400,160,0,51,2
USR-04103,+44 7115 221123,Premium,68.7,3.1,53,41,2,11,7
USR-04104,+44 7829 313310,Basic,25.92,2.9,21,92,1,26,0
USR-04105,+44 7668 513472,Basic,17.65,3.9,59,54,0,26,0
USR-04106,+44 7228 416626,Standard,45.72,6.2,149,114,0,25,26
USR-04107,+44 7772 715430,Premium,71.83,33.6,347,139,1,6,2
USR-04108,+44 7483 329111,Basic,34.37,4.5,50,115,1,5,6
USR-04109,+44 7104 110449,Standard,43.87,8.0,235,82,1,60,2
USR-04110,+44 7892 426739,Premium,74.92,39.0,467,28,0,23,8
USR-04111,+44 7747 444877,Unlimited,96.13,730.9,4290,116,0,7,7
USR-04112,+44 7589 175648,Standard,45.19,7.4,88,31,2,8,10
USR-04113,+44 7945 305827,Standard,43.3,5.5,238,133,0,59,2
USR-04114,+44 7431 997799,Premium,59.93,32.0,254,163,0,52,7
USR-04115,+44 7653 853400,Premium,68.34,18.8,245,39,1,1,3
USR-04116,+44 7992 877816,Premium,64.98,30.7,448,83,0,5,5
USR-04117,+44 7626 149593,Unlimited,97.12,770.7,5921,197,0,47,1
USR-04118,+44 7396 985981,Unlimited,103.71,347.0,7857,128,1,1,11
USR-04119,+44 7342 425572,Standard,32.84,8.6,131,156,1,9,1
USR-04120,+44 7312 584229,Unlimited,91.51,709.2,3710,175,0,15,15
USR-04121,+44 7986 634515,Basic,30.33,14.8,266,159,4,18,5
USR-04122,+44 7991 559405,Unlimited,102.24,831.1,4167,165,0,9,10
USR-04123,+44 7613 770224,Standard,31.81,11.9,95,90,0,25,1
USR-04124,+44 7456 427627,Premium,74.44,43.7,478,34,0,3,2
USR-04125,+44 7474 793134,Standard,37.7,6.0,210,91,0,15,1
USR-04126,+44 7864 307616,Standard,47.63,8.8,110,49,0,4,2
USR-04127,+44 7558 409935,Basic,26.0,3.8,56,178,2,11,1
USR-04128,+44 7450 480191,Standard,48.13,8.6,88,172,0,43,3
USR-04129,+44 7493 520943,Basic,26.51,2.1,46,182,1,4,4
USR-04130,+44 7707 958673,Standard,39.59,12.6,238,42,0,9,0
USR-04131,+44 7106 844486,Basic,33.02,16.3,235,111,3,4,1
USR-04132,+44 7985 935190,Premium,66.83,18.3,439,49,0,7,4
USR-04133,+44 7472 332946,Unlimited,103.35,46.0,962,11,1,34,8
USR-04134,+44 7406 678516,Basic,15.43,1.9,30,65,1,6,2
USR-04135,+44 7759 226134,Basic,26.54,3.4,48,195,1,9,1
USR-04136,+44 7609 243397,Basic,26.59,4.2,47,106,1,1,1
USR-04137,+44 7336 683286,Basic,19.18,3.2,39,188,0,47,4
USR-04138,+44 7900 908884,Premium,72.94,34.1,178,80,1,2,4
USR-04139,+44 7536 888074,Unlimited,91.86,728.3,6254,176,0,15,10
USR-04140,+44 7455 278002,Standard,33.38,6.0,103,170,2,24,16
USR-04141,+44 7403 854856,Standard,40.97,5.7,126,192,0,38,2
USR-04142,+44 7827 231619,Unlimited,100.18,682.8,6366,159,0,60,2
USR-04143,+44 7450 738146,Basic,17.6,10.5,216,174,4,31,0
USR-04144,+44 7666 504497,Premium,61.21,20.7,175,46,0,60,1
USR-04145,+44 7442 650051,Standard,32.41,11.2,204,195,0,2,9
USR-04146,+44 7701 981690,Premium,56.16,26.0,305,64,0,5,5
USR-04147,+44 7903 620766,Standard,35.36,13.1,140,95,2,1,8
USR-04148,+44 7204 281414,Premium,59.97,27.2,319,123,1,58,11
USR-04149,+44 7970 354504,Basic,34.18,4.2,39,95,2,5,10
USR-04150,+44 7324 389113,Standard,43.09,7.1,81,39,1,2,20
USR-04151,+44 7854 517569,Standard,42.17,6.1,111,118,0,3,10
USR-04152,+44 7351 263354,Basic,21.03,2.6,31,178,0,5,0
USR-04153,+44 7493 576829,Unlimited,98.07,603.2,6472,48,1,16,11
USR-04154,+44 7741 535183,Standard,31.72,8.0,229,26,0,16,7
USR-04155,+44 7374 953051,Basic,31.1,2.3,51,131,1,8,15
USR-04156,+44 7624 537759,Standard,42.31,8.3,190,20,0,12,15
USR-04157,+44 7122 847550,Premium,73.78,29.0,190,42,1,18,4
USR-04158,+44 7134 290831,Basic,26.37,1.7,50,42,0,6,4
USR-04159,+44 7199 817625,Basic,19.68,1.9,77,144,0,14,1
USR-04160,+44 7169 572783,Basic,31.67,4.0,64,109,2,10,3
USR-04161,+44 7867 607572,Basic,29.95,1.7,30,111,0,17,3
USR-04162,+44 7796 486744,Standard,38.51,7.3,227,40,1,40,2
USR-04163,+44 7618 712013,Basic,20.63,2.6,48,172,0,47,2
USR-04164,+44 7181 675677,Premium,55.37,40.0,324,59,0,28,2
USR-04165,+44 7355 802466,Premium,63.03,35.4,294,20,2,10,12
USR-04166,+44 7638 559209,Basic,16.04,2.6,58,59,0,32,3
USR-04167,+44 7600 543867,Premium,68.41,44.1,284,130,2,25,0
USR-04168,+44 7926 292531,Basic,31.05,1.7,44,106,2,5,1
USR-04169,+44 7427 924648,Premium,72.82,32.4,233,188,0,4,0
USR-04170,+44 7684 211239,Standard,35.26,9.7,177,82,0,40,0
USR-04171,+44 7142 735684,Standard,36.33,43.0,482,224,2,6,7
USR-04172,+44 7280 413390,Standard,38.01,7.2,114,153,0,34,5
USR-04173,+44 7339 934554,Basic,26.68,2.3,52,29,2,22,6
USR-04174,+44 7833 366785,Basic,29.44,3.1,66,105,1,60,0
USR-04175,+44 7178 335145,Premium,58.44,37.1,238,168,2,38,0
USR-04176,+44 7369 483050,Premium,72.38,39.8,144,32,0,46,9
USR-04177,+44 7423 318156,Premium,72.09,42.8,398,115,0,8,9
USR-04178,+44 7662 406149,Premium,57.05,38.2,454,26,0,31,4
USR-04179,+44 7812 225458,Unlimited,91.44,557.4,5809,29,2,20,0
USR-04180,+44 7465 979186,Premium,67.93,36.0,143,86,0,23,0
USR-04181,+44 7694 169005,Unlimited,99.44,360.9,2620,65,0,20,6
USR-04182,+44 7909 721877,Premium,70.73,8.1,18,21,2,26,0
USR-04183,+44 7175 511441,Premium,70.82,17.2,349,168,0,1,10
USR-04184,+44 7455 886741,Premium,61.91,28.3,389,55,0,12,6
USR-04185,+44 7795 621093,Unlimited,90.48,768.7,7439,146,1,3,10
USR-04186,+44 7804 358896,Standard,44.75,5.2,169,37,0,18,3
USR-04187,+44 7263 587428,Standard,35.08,45.8,524,236,2,10,2
USR-04188,+44 7641 792268,Unlimited,87.03,384.1,2444,126,0,10,11
USR-04189,+44 7738 618841,Premium,66.84,25.4,388,131,2,12,0
USR-04190,+44 7713 293027,Basic,23.28,2.0,37,86,0,2,10
USR-04191,+44 7246 110952,Basic,29.26,2.8,28,106,0,13,9
USR-04192,+44 7974 306736,Standard,37.92,41.7,562,371,3,39,4
USR-04193,+44 7358 521895,Basic,17.75,4.1,39,109,0,5,12
USR-04194,+44 7565 799599,Premium,66.23,17.4,254,141,0,44,14
USR-04195,+44 7986 600430,Standard,35.16,6.0,112,101,0,12,8
USR-04196,+44 7351 265130,Unlimited,88.3,620.6,2426,174,0,1,14
USR-04197,+44 7357 108988,Premium,57.58,22.7,334,65,2,4,2
USR-04198,+44 7889 523916,Premium,58.38,31.0,327,139,2,4,3
USR-04199,+44 7124 315811,Basic,28.49,2.7,57,108,1,4,2
USR-04200,+44 7879 732992,Basic,23.52,2.6,54,80,1,60,2
USR-04201,+44 7758 222304,Premium,55.08,18.3,150,78,1,9,2
USR-04202,+44 7886 811529,Standard,37.13,10.7,104,151,1,12,4
USR-04203,+44 7342 363202,Basic,28.67,2.2,67,151,2,5,0
USR-04204,+44 7965 929281,Premium,66.01,40.3,269,168,1,42,9
USR-04205,+44 7637 430582,Standard,45.88,9.9,239,33,0,5,10
USR-04206,+44 7203 116777,Standard,43.28,9.5,111,167,1,14,0
USR-04207,+44 7750 279598,Premium,67.8,34.0,176,149,0,8,1
USR-04208,+44 7593 274567,Basic,15.0,12.7,268,196,4,47,2
USR-04209,+44 7487 586282,Standard,48.67,53.2,877,136,2,60,15
USR-04210,+44 7708 838581,Standard,42.41,7.8,75,146,2,15,6
USR-04211,+44 7437 168556,Standard,45.2,11.3,149,52,0,60,6
USR-04212,+44 7116 120194,Premium,69.51,32.4,333,190,1,1,4
USR-04213,+44 7840 879674,Standard,47.13,45.1,620,331,3,13,3
USR-04214,+44 7110 148442,Premium,65.16,44.7,414,173,1,35,3
USR-04215,+44 7500 991468,Standard,41.82,9.0,113,130,1,5,1
USR-04216,+44 7589 785892,Standard,46.67,13.4,226,141,1,17,9
USR-04217,+44 7644 434125,Basic,24.37,4.2,71,148,2,2,11
USR-04218,+44 7143 320005,Basic,29.77,3.1,29,111,0,27,14
USR-04219,+44 7707 426509,Premium,69.02,29.2,225,188,0,4,2
USR-04220,+44 7164 644852,Premium,73.63,36.0,403,71,2,17,3
USR-04221,+44 7272 359894,Standard,32.61,8.7,233,64,0,27,3
USR-04222,+44 7848 706568,Standard,36.06,6.9,237,85,2,2,5
USR-04223,+44 7525 175286,Premium,73.73,25.8,383,94,1,2,6
USR-04224,+44 7274 309287,Premium,61.28,32.9,294,62,2,12,4
USR-04225,+44 7235 789157,Standard,40.97,11.2,173,126,0,24,4
USR-04226,+44 7309 715677,Premium,67.45,21.3,400,80,0,4,14
USR-04227,+44 7195 201460,Standard,34.83,9.5,176,30,2,6,4
USR-04228,+44 7377 382286,Standard,43.98,45.0,668,375,3,41,3
USR-04229,+44 7167 641958,Standard,40.28,46.9,544,264,5,2,5
USR-04230,+44 7348 194107,Premium,63.27,24.5,451,46,0,3,4
USR-04231,+44 7316 550147,Basic,33.5,19.0,254,309,4,39,0
USR-04232,+44 7773 899844,Standard,49.08,6.3,116,173,0,16,6
USR-04233,+44 7142 854032,Premium,73.53,40.3,356,144,0,14,1
USR-04234,+44 7571 365970,Standard,39.01,8.3,155,166,1,9,1
USR-04235,+44 7589 988327,Standard,40.06,4.7,97,138,0,2,1
USR-04236,+44 7341 336386,Basic,34.53,3.8,27,189,0,4,15
USR-04237,+44 7881 677849,Standard,41.81,5.3,202,22,0,45,4
USR-04238,+44 7887 603019,Basic,29.21,2.0,21,76,2,5,0
USR-04239,+44 7206 811784,Unlimited,91.63,794.9,7414,165,0,12,5
USR-04240,+44 7861 759422,Standard,38.98,8.0,223,32,2,39,12
USR-04241,+44 7673 146844,Standard,43.77,10.2,206,116,0,16,0
USR-04242,+44 7688 422088,Premium,66.55,15.4,351,130,0,43,6
USR-04243,+44 7689 992222,Premium,55.46,44.0,278,21,0,6,0
USR-04244,+44 7137 843100,Basic,24.46,3.0,74,184,2,60,2
USR-04245,+44 7782 488776,Basic,18.31,19.0,135,214,2,2,4
USR-04246,+44 7559 499236,Basic,33.1,3.8,59,122,0,2,5
USR-04247,+44 7329 971592,Basic,22.67,4.0,68,166,1,42,0
USR-04248,+44 7425 251957,Standard,49.33,7.8,98,196,1,23,6
USR-04249,+44 7811 784798,Unlimited,90.9,867.3,4203,176,0,28,0
USR-04250,+44 7713 940217,Premium,62.63,20.9,418,132,2,33,1
USR-04251,+44 7651 164612,Unlimited,101.19,589.2,4142,83,0,32,4
USR-04252,+44 7944 977665,Premium,72.4,44.7,166,107,0,33,1
USR-04253,+44 7941 873008,Premium,58.66,34.0,377,91,2,59,1
USR-04254,+44 7441 333339,Standard,30.04,53.7,797,340,3,35,0
USR-04255,+44 7207 911924,Standard,40.04,5.7,216,192,1,4,5
USR-04256,+44 7670 685370,Premium,69.84,33.3,214,35,0,3,2
USR-04257,+44 7276 607793,Basic,22.03,2.5,62,68,1,21,5
USR-04258,+44 7817 676007,Premium,72.31,40.9,123,45,0,2,0
USR-04259,+44 7175 597335,Basic,34.65,11.1,235,278,2,24,1
USR-04260,+44 7373 215489,Standard,44.33,57.0,409,204,3,27,7
USR-04261,+44 7380 434925,Premium,66.12,15.9,132,198,0,10,3
USR-04262,+44 7955 103470,Premium,72.88,22.8,316,89,1,14,3
USR-04263,+44 7684 661999,Basic,26.91,3.3,23,189,1,10,11
USR-04264,+44 7932 861696,Basic,16.38,2.9,62,105,0,1,3
USR-04265,+44 7198 731568,Premium,66.93,28.6,181,137,2,33,0
USR-04266,+44 7413 298143,Basic,26.93,3.6,34,109,0,6,8
USR-04267,+44 7866 477034,Basic,30.81,19.7,144,145,2,14,2
USR-04268,+44 7113 485378,Premium,71.85,28.4,475,187,2,34,5
USR-04269,+44 7705 257306,Premium,70.79,39.6,142,138,1,4,5
USR-04270,+44 7213 414379,Premium,67.87,16.6,274,54,0,18,9
USR-04271,+44 7583 712637,Basic,27.21,2.6,72,34,0,21,6
USR-04272,+44 7214 327851,Basic,17.56,3.2,67,41,1,3,4
USR-04273,+44 7173 583308,Basic,31.36,7.9,267,380,3,11,2
USR-04274,+44 7935 256143,Basic,29.37,11.4,195,100,4,8,0
USR-04275,+44 7714 866232,Basic,28.43,2.4,38,42,1,9,0
USR-04276,+44 7138 668427,Basic,31.76,2.5,43,168,1,23,4
USR-04277,+44 7374 438704,Basic,16.61,15.4,222,277,2,2,11
USR-04278,+44 7416 102284,Premium,68.6,32.9,167,188,2,10,6
USR-04279,+44 7520 977086,Basic,31.89,2.5,25,194,0,49,1
